x,y
4.9486792690,0.8725856740
4.9542668157,0.9630119152
4.9582928847,1.0539176873
4.9607424811,1.1452776432
4.9616009911,1.2370660660
4.9608541901,1.3292568740
4.9584882505,1.4218236262
4.9544897499,1.5147395275
4.9488456789,1.6079774347
4.9415434492,1.7015098618
4.9325709009,1.7953089863
4.9219163105,1.8893466551
4.9095683987,1.9835943906
4.8955163377,2.0780233977
4.8797497586,2.1726045697
4.8622587592,2.2673084953
4.8430339108,2.3621054658
4.8220662660,2.4569654817
4.7993473651,2.5518582598
4.7748692438,2.6467532413
4.7486244397,2.7416195986
4.7206059995,2.8364262430
4.6908074852,2.9311418332
4.6592229812,3.0257347824
4.6258471006,3.1201732670
4.5906749916,3.2144252346
4.5537023436,3.3084584125
4.5149253937,3.4022403163
4.4743409325,3.4957382587
4.4319463100,3.5889193578
4.3877394413,3.6817505469
4.3417188124,3.7741985829
4.2938834857,3.8662300563
4.2442331052,3.9578113997
4.1927679018,4.0489088981
4.1394886982,4.1394886982
4.0843969143,4.2295168183
4.0274945713,4.3189591581
3.9687842969,4.4077815088
3.9082693295,4.4959495636
3.8459535225,4.5834289274
3.7818413483,4.6701851275
3.7159379026,4.7561836242
3.6482489081,4.8413898215
3.5787807180,4.9257690776
3.5075403194,5.0092867157
3.4345353369,5.0919080355
3.3597740355,5.1735983236
3.2832653235,5.2543228653
3.2050187554,5.3340469552
3.1250445342,5.4127359092
3.0433535141,5.4903550755
2.9599572023,5.5668698466
2.8748677614,5.6422456704
2.7880980108,5.7164480622
2.6996614286,5.7894426167
2.6095721528,5.8611950195
2.5178449826,5.9316710591
2.4244953793,6.0008366395
2.3295394670,6.0686577912
2.2329940334,6.1351006846
2.1348765301,6.2001316412
2.0352050725,6.2637171463
1.9339984400,6.3258238617
1.8312760757,6.3864186372
1.7270580858,6.4454685238
1.6213652387,6.5029407858
1.5142189646,6.5588029136
1.4056413537,6.6130226357
1.2956551552,6.6655679319
1.1842837756,6.7164070457
1.0715512767,6.7655084965
0.9574823739,6.8128410931
0.8421024334,6.8583739456
0.7254374700,6.9020764785
0.6075141442,6.9439184432
0.4883597593,6.9838699308
0.3680022579,7.0219013849
0.2464702189,7.0579836140
0.1237928531,7.0920878045
0.0000000000,7.1241855332
-0.1248778770,7.1542487800
-0.2508096946,7.1822499404
-0.3777637547,7.2081618386
-0.5057077488,7.2319577394
-0.6346087637,7.2536113614
-0.7644332865,7.2730968889
-0.8951472103,7.2903889849
-1.0267158403,7.3054628034
-1.1591038996,7.3182940016
-1.2922755358,7.3288587524
-1.4261943277,7.3371337564
-1.5608232919,7.3430962545
-1.6961248898,7.3467240398
-1.8320610354,7.3479954697
-1.9685931024,7.3468894778
-2.1056819326,7.3433855859
-2.2432878431,7.3374639158
-2.3813706356,7.3291052010
-2.5198896039,7.3182907983
-2.6588035438,7.3050026994
-2.7980707612,7.2892235423
-2.9376490818,7.2709366224
-3.0774958606,7.2501259040
-3.2175679914,7.2267760313
-3.3578219172,7.2008723392
-3.4982136397,7.1724008642
-3.6386987307,7.1413483552
-3.7792323418,7.1077022839
-3.9197692159,7.0714508552
-4.0602636983,7.0325830176
-4.2006697478,6.9910884734
-4.3409409483,6.9469576881
-4.4810305209,6.9001819009
-4.6208913356,6.8507531339
-4.7604759237,6.7986642016
-4.8997364904,6.7439087204
-5.0386249269,6.6864811174
-5.1770928242,6.6263766395
-5.3150914855,6.5635913621
-5.4525719395,6.4981221977
-5.5894849543,6.4299669041
-5.7257810512,6.3591240926
-5.8614105179,6.2855932360
-5.9963234234,6.2093746762
-6.1304696319,6.1304696319
-6.2637988173,6.0488802055
-6.3962604781,5.9646093907
-6.5278039521,5.8776610789
-6.6583784316,5.7880400660
-6.7879329786,5.6957520588
-6.9164165399,5.6008036809
-7.0437779633,5.5032024790
-7.1699660129,5.4029569281
-7.2949293850,5.3000764370
-7.4186167246,5.1945713537
-7.5409766412,5.0864529698
-7.6619577254,4.9757335256
-7.7815085654,4.8624262141
-7.8995777637,4.7465451852
-8.0161139541,4.6281055492
-8.1310658182,4.5071233810
-8.2443821030,4.3836157224
-8.3560116380,4.2576005858
-8.4659033524,4.1290969566
-8.5740062927,3.9981247954
-8.6802696402,3.8647050400
-8.7846427289,3.7288596078
-8.8870750631,3.5906113965
-8.9875163354,3.4499842854
-9.0859164446,3.3070031369
-9.1822255140,3.1616937959
-9.2763939094,3.0140830912
-9.3683722575,2.8641988344
-9.4581114639,2.7120698203
-9.5455627322,2.5577258254
-9.6306775816,2.4011976075
-9.7134078661,2.2425169037
-9.7937057928,2.0817164293
-9.8715239405,1.9188298752
-9.9468152785,1.7538919057
-10.0195331854,1.5869381559
-10.0896314673,1.4180052283
-10.1570643775,1.2471306897
-10.2217866343,1.0743530672
-10.2837534404,0.8997118445
-10.3429205018,0.7232474569
-10.3992440459,0.5450012867
-10.4526808411,0.3650156582
-10.5031882152,0.1833338322
-10.5507240742,0.0000000000
-10.5952469210,-0.1849407229
-10.6367158744,-0.3714423032
-10.6750906875,-0.5594577966
-10.7103317662,-0.7489393553
-10.7424001885,-0.9398382356
-10.7712577222,-1.1321048057
-10.7968668439,-1.3256885546
-10.8191907572,-1.5205380998
-10.8381934110,-1.7166011975
-10.8538395181,-1.9138247513
-10.8660945729,-2.1121548222
-10.8749248697,-2.3115366387
-10.8802975206,-2.5119146075
-10.8821804735,-2.7132323240
-10.8805425297,-2.9154325840
-10.8753533615,-3.1184573949
-10.8665835300,-3.3222479877
-10.8542045018,-3.5267448296
-10.8381886670,-3.7318876361
-10.8185093557,-3.9376153846
-10.7951408552,-4.1438663275
-10.7680584266,-4.3505780057
-10.7372383215,-4.5576872631
-10.7026577981,-4.7651302608
-10.6642951380,-4.9728424917
-10.6221296617,-5.1807587960
-10.5761417445,-5.3888133763
-10.5263128324,-5.5969398136
-10.4726254572,-5.8050710834
-10.4150632521,-6.0131395722
-10.3536109661,-6.2210770942
-10.2882544791,-6.4288149087
-10.2189808166,-6.6362837371
-10.1457781636,-6.8434137813
-10.0686358784,-7.0501347416
-9.9875445072,-7.2563758348
-9.9024957966,-7.4620658136
-9.8134827074,-7.6671329853
-9.7204994276,-7.8715052311
-9.6235413843,-8.0751100262
-9.5226052572,-8.2778744595
-9.4176889894,-8.4797252540
-9.3087918004,-8.6805887876
-9.1959141963,-8.8803911135
-9.0790579821,-9.0790579821
-8.9582262714,-9.2765148618
-8.8334234977,-9.4726869613
-8.7046554242,-9.6674992514
-8.5719291534,-9.8608764870
-8.4352531369,-10.0527432304
-8.2946371843,-10.2430238733
-8.1500924716,-10.4316426607
-8.0016315503,-10.6185237134
-7.8492683547,-10.8035910524
-7.6930182097,-10.9867686220
-7.5328978380,-11.1679803144
-7.3689253671,-11.3471499938
-7.2011203354,-11.5242015205
-7.0295036985,-11.6990587765
-6.8540978346,-11.8716456895
-6.6749265497,-12.0418862586
-6.4920150828,-12.2097045796
-6.3053901095,-12.3750248702
-6.1150797466,-12.5377714959
-5.9211135551,-12.6978689961
-5.7235225438,-12.8552421097
-5.5223391713,-13.0098158016
-5.3175973485,-13.1615152891
-5.1093324404,-13.3102660683
-4.8975812669,-13.4559939408
-4.6823821042,-13.5986250405
-4.4637746846,-13.7380858605
-4.2418001966,-13.8743032803
-4.0165012843,-14.0072045926
-3.7879220460,-14.1367175308
-3.5561080331,-14.2627702967
-3.3211062475,-14.3852915870
-3.0829651395,-14.5042106219
-2.8417346045,-14.6194571720
-2.5974659794,-14.7309615859
-2.3502120386,-14.8386548186
-2.1000269897,-14.9424684584
-1.8469664679,-15.0423347555
-1.5910875310,-15.1381866489
-1.3324486531,-15.2299577954
-1.0711097176,-15.3175825962
-0.8071320109,-15.4009962257
-0.5405782141,-15.4801346591
-0.2715123951,-15.5549346998
-0.0000000000,-15.6253340078
0.2738921563,-15.6912711271
0.5500958997,-15.7526855138
0.8285417070,-15.8095175631
1.1091587170,-15.8617086377
1.3918747415,-15.9092010947
1.6766162774,-15.9519383134
1.9633085189,-15.9898647227
2.2518753703,-16.0229258282
2.5422394597,-16.0510682392
2.8343221528,-16.0742396962
3.1280435675,-16.0923890974
3.4233225888,-16.1054665256
3.7200768843,-16.1134232747
4.0182229206,-16.1162118765
4.3176759796,-16.1137861266
4.6183501760,-16.1061011104
4.9201584744,-16.0931132295
5.2230127084,-16.0747802271
5.5268235984,-16.0510612134
5.8315007715,-16.0219166913
6.1369527811,-15.9873085807
6.4430871272,-15.9472002441
6.7498102773,-15.9015565106
7.0570276875,-15.8503437006
7.3646438248,-15.7935296494
7.6725621892,-15.7310837313
7.9806853366,-15.6629768828
8.2889149023,-15.5891816258
8.5971516248,-15.5096720904
8.9052953703,-15.4244240378
9.2132451576,-15.3334148816
9.5208991834,-15.2366237106
9.8281548482,-15.1340313097
10.1349087830,-15.0256201811
10.4410568755,-14.9113745651
10.7464942982,-14.7912804604
11.0511155354,-14.6653256444
11.3548144122,-14.5334996921
11.6574841229,-14.3957939957
11.9590172600,-14.2522017835
12.2593058443,-14.1027181377
12.5582413545,-13.9473400125
12.8557147581,-13.7860662516
13.1516165423,-13.6188976049
13.4458367452,-13.4458367452
13.7382649877,-13.2668882840
14.0287905058,-13.0820587870
14.3173021833,-12.8913567892
14.6036885844,-12.6947928096
14.8878379876,-12.4923793644
15.1696384196,-12.2841309815
15.4489776888,-12.0700642124
15.7257434205,-11.8501976454
15.9998230917,-11.6245519167
16.2711040662,-11.3931497221
16.5394736302,-11.1560158277
16.8048190287,-10.9131770795
17.0670275011,-10.6646624136
17.3259863184,-10.4105028646
17.5815828199,-10.1507315738
17.8337044502,-9.8853837977
18.0822387972,-9.6144969140
18.3270736294,-9.3381104289
18.5680969343,-9.0562659825
18.8051969567,-8.7690073540
19.0382622369,-8.4763804663
19.2671816502,-8.1784333899
19.4918444454,-7.8752163458
19.7121402841,-7.5667817086
19.9279592806,-7.2531840078
20.1391920412,-6.9344799291
20.3457297043,-6.6107283152
20.5474639802,-6.2819901649
20.7442871915,-5.9483286330
20.9360923136,-5.6098090281
21.1227730148,-5.2664988103
21.3042236974,-4.9184675884
21.4803395381,-4.5657871157
21.6510165291,-4.2085312861
21.8161515188,-3.8467761280
21.9756422531,-3.4805997990
22.1293874166,-3.1100825790
22.2772866732,-2.7353068623
22.4192407079,-2.3563571498
22.5551512676,-1.9733200400
22.6849212029,-1.5862842189
22.8084545086,-1.1953404497
22.9256563656,-0.8005815614
23.0364331816,-0.4021024369
23.1406926328,-0.0000000000
